Date,Time,Visitor,G,Home,G,,Att.,LOG,Notes
2025-04-05,2:00 PM,Florida Panthers,,Ottawa Senators,,,,,
2025-04-05,10:00 PM,Seattle Kraken,,San Jose Sharks,,,,,
2025-04-05,7:00 PM,Colorado Avalanche,,St. Louis Blues,,,,,
2025-04-05,7:00 PM,Columbus Blue Jackets,,Toronto Maple Leafs,,,,,
2025-04-05,7:00 PM,Winnipeg Jets,,Utah Hockey Club,,,,,
2025-04-05,4:00 PM,Anaheim Ducks,,Vancouver Canucks,,,,,
2025-04-06,6:00 PM,Boston Bruins,,Buffalo Sabres,,,,,
2025-04-06,6:00 PM,Pittsburgh Penguins,,Chicago Blackhawks,,,,,
2025-04-06,5:30 PM,Florida Panthers,,Detroit Red Wings,,,,,
2025-04-06,3:00 PM,Dallas Stars,,Minnesota Wild,,,,,
2025-04-06,7:00 PM,Montreal Canadiens,,Nashville Predators,,,,,
2025-04-06,12:30 PM,Washington Capitals,,New York Islanders,,,,,
2025-04-06,5:00 PM,Columbus Blue Jackets,,Ottawa Senators,,,,,
2025-04-06,10:00 PM,Vegas Golden Knights,,Vancouver Canucks,,,,,
2025-04-07,10:30 PM,Edmonton Oilers,,Anaheim Ducks,,,,,
2025-04-07,10:30 PM,Seattle Kraken,,Los Angeles Kings,,,,,
2025-04-07,7:00 PM,Tampa Bay Lightning,,New York Rangers,,,,,
2025-04-07,10:30 PM,Calgary Flames,,San Jose Sharks,,,,,
2025-04-07,7:30 PM,St. Louis Blues,,Winnipeg Jets,,,,,
2025-04-08,7:00 PM,Carolina Hurricanes,,Buffalo Sabres,,,,,
2025-04-08,7:00 PM,Ottawa Senators,,Columbus Blue Jackets,,,,,
2025-04-08,9:30 PM,Vegas Golden Knights,,Colorado Avalanche,,,,,
2025-04-08,8:00 PM,Vancouver Canucks,,Dallas Stars,,,,,
2025-04-08,7:00 PM,Toronto Maple Leafs,,Florida Panthers,,,,,
2025-04-08,7:00 PM,Detroit Red Wings,,Montreal Canadiens,,,,,
2025-04-08,7:00 PM,Boston Bruins,,New Jersey Devils,,,,,
2025-04-08,8:00 PM,New York Islanders,,Nashville Predators,,,,,
2025-04-08,7:00 PM,Chicago Blackhawks,,Pittsburgh Penguins,,,,,
2025-04-08,9:00 PM,Seattle Kraken,,Utah Hockey Club,,,,,
2025-04-09,10:00 PM,Calgary Flames,,Anaheim Ducks,,,,,
2025-04-09,10:00 PM,St. Louis Blues,,Edmonton Oilers,,,,,
2025-04-09,8:00 PM,San Jose Sharks,,Minnesota Wild,,,,,
2025-04-09,7:30 PM,Philadelphia Flyers,,New York Rangers,,,,,
2025-04-09,7:00 PM,Toronto Maple Leafs,,Tampa Bay Lightning,,,,,
2025-04-10,7:00 PM,Chicago Blackhawks,,Boston Bruins,,,,,
2025-04-10,7:00 PM,Buffalo Sabres,,Columbus Blue Jackets,,,,,
2025-04-10,9:00 PM,Vancouver Canucks,,Colorado Avalanche,,,,,
2025-04-10,8:00 PM,Winnipeg Jets,,Dallas Stars,,,,,
2025-04-10,7:00 PM,Detroit Red Wings,,Florida Panthers,,,,,
2025-04-10,10:00 PM,Anaheim Ducks,,Los Angeles Kings,,,,,
2025-04-10,7:30 PM,New York Rangers,,New York Islanders,,,,,
2025-04-10,9:00 PM,Nashville Predators,,Utah Hockey Club,,,,,
2025-04-10,10:00 PM,Seattle Kraken,,Vegas Golden Knights,,,,,
2025-04-10,7:30 PM,Carolina Hurricanes,,Washington Capitals,,,,,
2025-04-11,10:00 PM,Minnesota Wild,,Calgary Flames,,,,,
2025-04-11,9:30 PM,San Jose Sharks,,Edmonton Oilers,,,,,
2025-04-11,7:00 PM,Pittsburgh Penguins,,New Jersey Devils,,,,,
2025-04-11,7:00 PM,Montreal Canadiens,,Ottawa Senators,,,,,
2025-04-11,7:00 PM,Detroit Red Wings,,Tampa Bay Lightning,,,,,
2025-04-12,3:00 PM,New York Rangers,,Carolina Hurricanes,,,,,
2025-04-12,12:30 PM,Washington Capitals,,Columbus Blue Jackets,,,,,
2025-04-12,7:00 PM,Winnipeg Jets,,Chicago Blackhawks,,,,,
2025-04-12,8:00 PM,Utah Hockey Club,,Dallas Stars,,,,,
2025-04-12,6:00 PM,Buffalo Sabres,,Florida Panthers,,,,,
2025-04-12,4:00 PM,Colorado Avalanche,,Los Angeles Kings,,,,,
2025-04-12,12:30 PM,New York Islanders,,Philadelphia Flyers,,,,,
2025-04-12,10:00 PM,St. Louis Blues,,Seattle Kraken,,,,,
2025-04-12,7:00 PM,Montreal Canadiens,,Toronto Maple Leafs,,,,,
2025-04-12,10:00 PM,Minnesota Wild,,Vancouver Canucks,,,,,
2025-04-12,10:00 PM,Nashville Predators,,Vegas Golden Knights,,,,,
2025-04-13,10:00 PM,Colorado Avalanche,,Anaheim Ducks,,,,,
2025-04-13,5:00 PM,Toronto Maple Leafs,,Carolina Hurricanes,,,,,
2025-04-13,8:00 PM,San Jose Sharks,,Calgary Flames,,,,,
2025-04-13,1:00 PM,New York Islanders,,New Jersey Devils,,,,,
2025-04-13,1:00 PM,Philadelphia Flyers,,Ottawa Senators,,,,,
2025-04-13,3:30 PM,Boston Bruins,,Pittsburgh Penguins,,,,,
2025-04-13,6:00 PM,Buffalo Sabres,,Tampa Bay Lightning,,,,,
2025-04-13,7:00 PM,Edmonton Oilers,,Winnipeg Jets,,,,,
2025-04-13,6:00 PM,Columbus Blue Jackets,,Washington Capitals,,,,,
2025-04-14,7:00 PM,Dallas Stars,,Detroit Red Wings,,,,,
2025-04-14,10:00 PM,Los Angeles Kings,,Edmonton Oilers,,,,,
2025-04-14,7:00 PM,New York Rangers,,Florida Panthers,,,,,
2025-04-14,7:00 PM,Chicago Blackhawks,,Montreal Canadiens,,,,,
2025-04-14,8:00 PM,Utah Hockey Club,,Nashville Predators,,,,,
2025-04-14,10:00 PM,San Jose Sharks,,Vancouver Canucks,,,,,
2025-04-15,7:00 PM,New Jersey Devils,,Boston Bruins,,,,,
2025-04-15,7:00 PM,Toronto Maple Leafs,,Buffalo Sabres,,,,,
2025-04-15,9:00 PM,Vegas Golden Knights,,Calgary Flames,,,,,
2025-04-15,8:00 PM,Anaheim Ducks,,Minnesota Wild,,,,,
2025-04-15,8:00 PM,Washington Capitals,,New York Islanders,,,,,
2025-04-15,7:00 PM,Chicago Blackhawks,,Ottawa Senators,,,,,
2025-04-15,7:00 PM,Columbus Blue Jackets,,Philadelphia Flyers,,,,,
2025-04-15,10:30 PM,Los Angeles Kings,,Seattle Kraken,,,,,
2025-04-15,8:00 PM,Utah Hockey Club,,St. Louis Blues,,,,,
2025-04-15,7:00 PM,Florida Panthers,,Tampa Bay Lightning,,,,,
2025-04-16,7:00 PM,Carolina Hurricanes,,Montreal Canadiens,,,,,
2025-04-16,7:30 PM,Detroit Red Wings,,New Jersey Devils,,,,,
2025-04-16,8:00 PM,Dallas Stars,,Nashville Predators,,,,,
2025-04-16,10:30 PM,Edmonton Oilers,,San Jose Sharks,,,,,
2025-04-16,10:00 PM,Vegas Golden Knights,,Vancouver Canucks,,,,,
2025-04-16,7:00 PM,Anaheim Ducks,,Winnipeg Jets,,,,,
2025-04-17,7:00 PM,Philadelphia Flyers,,Buffalo Sabres,,,,,
2025-04-17,7:00 PM,New York Islanders,,Columbus Blue Jackets,,,,,
2025-04-17,9:30 PM,Calgary Flames,,Los Angeles Kings,,,,,
2025-04-17,7:00 PM,Tampa Bay Lightning,,New York Rangers,,,,,
2025-04-17,7:00 PM,Carolina Hurricanes,,Ottawa Senators,,,,,
2025-04-17,7:00 PM,Washington Capitals,,Pittsburgh Penguins,,,,,
2025-04-17,7:00 PM,Detroit Red Wings,,Toronto Maple Leafs,,,,,
